id,title,vote_average,vote_count,revenue,budget,popularity,genres,release_date,imdb_id,production_countries,original_language,ROI
622,The Ninth Gate,6.455,2714,58401898,38000000,20.071,"Mystery, Thriller, Horror",1999-08-25,tt0142688,"Spain, France",en,0.5368920526315789
8922,Jeepers Creepers,6.449,2713,59217789,10000000,47.275,"Horror, Thriller, Mystery",2001-07-01,tt0263488,"Germany, United States of America",en,4.9217789
58224,Mr. Popper's Penguins,5.932,2712,187361754,55000000,20.116,"Comedy, Family",2011-06-17,tt1396218,United States of America,en,2.4065773454545454
400160,The SpongeBob Movie: Sponge on the Run,7.509,2712,4700000,60000000,50.823,"Family, Animation, Fantasy, Adventure, Comedy",2020-08-14,tt4823776,"France, United States of America",en,-0.9216666666666666
1738,Next,6.052,2711,76066841,70000000,110.52,"Action, Science Fiction, Thriller",2007-04-25,tt0435705,United States of America,en,0.08666915714285714
157547,Oculus,6.44,2711,44459951,5000000,25.479,Horror,2013-09-08,tt2388715,United States of America,en,7.8919902
192,The Name of the Rose,7.47,2709,77200000,18000000,19.635,"Drama, Thriller, Mystery",1986-09-24,tt0091605,"France, Germany, Italy",en,3.2888888888888888
109491,Beautiful Creatures,6.0,2708,60052138,60000000,19.765,"Fantasy, Drama, Romance",2013-02-13,tt1559547,United States of America,en,0.0008689666666666666
1970,The Grudge,5.88,2705,183474602,10000000,19.414,"Horror, Mystery, Thriller",2004-10-22,tt0391198,United States of America,en,17.3474602
503314,Dragon Ball Super: Broly,7.884,2705,125002821,1000000,14.988,"Action, Science Fiction, Animation",2018-12-14,tt7961060,Japan,ja,124.002821
157386,The Spectacular Now,6.649,2705,6854611,2500000,21.699,"Comedy, Drama, Romance",2013-08-02,tt1714206,United States of America,en,1.7418444
8741,The Thin Red Line,7.446,2698,98126565,52000000,19.378,"Drama, History, War",1998-12-25,tt0120863,"Canada, United States of America, Solomon Islands",en,0.8870493269230769
13809,RocknRolla,6.948,2697,25740863,18000000,19.445,"Action, Crime, Thriller",2008-09-04,tt1032755,"France, United Kingdom, United States of America",en,0.43004794444444444
9327,The Nutty Professor,5.625,2697,128769345,54000000,16.421,"Fantasy, Comedy, Romance, Science Fiction",1996-06-28,tt0117218,United States of America,en,1.3846175
6978,Big Trouble in Little China,7.2,2696,11000000,25000000,29.781,"Comedy, Action, Adventure, Fantasy",1986-05-30,tt0090728,United States of America,en,-0.56
2758,Addams Family Values,6.948,2696,48919043,47000000,41.11,"Comedy, Family, Fantasy",1993-11-19,tt0106220,United States of America,en,0.040830702127659574
8337,They Live,7.288,2691,13008928,4000000,20.921,"Science Fiction, Action",1988-11-23,tt0096256,United States of America,en,2.252232
9992,Arthur and the Invisibles,6.383,2689,107944236,86000000,19.812,"Adventure, Fantasy, Animation, Family",2006-12-13,tt0344854,"France, United Kingdom, United States of America",en,0.25516553488372096
657,From Russia with Love,7.072,2689,78900000,2500000,27.531,"Action, Thriller, Adventure",1963-10-10,tt0057076,"United Kingdom, United States of America",en,30.56
947,Lawrence of Arabia,7.976,2689,69995385,15000000,24.666,"Adventure, Drama, History, War",1962-12-11,tt0056172,United Kingdom,en,3.666359
23398,Alvin and the Chipmunks: The Squeakquel,5.628,2688,443140005,75000000,29.061,"Comedy, Family, Animation, Fantasy, Music",2009-12-21,tt1231580,United States of America,en,4.9085334
609,Poltergeist,7.143,2686,122200000,10700000,27.038,Horror,1982-06-04,tt0084516,United States of America,en,10.42056074766355
433808,The Ritual,6.227,2685,1786396,1000000,23.866,"Horror, Thriller, Mystery",2017-10-11,tt5638642,"Canada, United Kingdom, United States of America",en,0.786396
9889,Shallow Hal,6.15,2685,141069860,40000000,22.574,"Comedy, Romance",2001-11-01,tt0256380,United States of America,en,2.5267465
587792,Palm Springs,7.338,2684,164000,5000000,14.8,"Comedy, Romance, Science Fiction",2020-07-10,tt9484998,United States of America,en,-0.9672
13310,Let the Right One In,7.519,2679,10785801,4000000,15.833,"Horror, Drama",2008-10-24,tt1139797,"France, Norway, Sweden",sv,1.69645025
406563,Insidious: The Last Key,6.272,2679,167885588,10000000,102.088,"Horror, Mystery, Thriller",2018-01-03,tt5726086,United States of America,en,15.7885588
581734,Nomadland,7.237,2678,14784114,5000000,18.152,Drama,2021-01-29,tt9770150,United States of America,en,1.9568228
9772,Air Force One,6.46,2676,315156409,85000000,26.357,"Action, Thriller",1997-07-25,tt0118571,United States of America,en,2.7077224588235294
491418,Instant Family,7.537,2676,120989656,48000000,21.868,Comedy,2018-11-16,tt7401588,United States of America,en,1.5206178333333333
619,The Bodyguard,6.666,2676,411006740,25000000,27.212,"Thriller, Action, Drama, Music, Romance",1992-11-25,tt0103855,United States of America,en,15.4402696
249397,Nymphomaniac: Vol. II,6.763,2675,4934725,0,94.13,"Drama, Mystery",2013-12-25,tt2382009,"Germany, Belgium, Denmark, France, United Kingdom, Sweden",en,2318893.3636363638
968,Dog Day Afternoon,7.836,2675,46665856,1800000,18.585,"Crime, Drama, Thriller",1975-09-21,tt0072890,United States of America,en,24.925475555555554
957,Spaceballs,6.8,2673,38119483,22700000,27.695,"Comedy, Science Fiction",1987-06-24,tt0094012,United States of America,en,0.6792723788546255
137094,Jack Ryan: Shadow Recruit,6.115,2666,135511030,60000000,22.913,"Action, Drama, Thriller",2014-01-15,tt1205537,"Russia, United States of America",en,1.2585171666666666
6537,The Orphanage,7.232,2665,78638987,3400000,20.716,"Horror, Drama, Thriller",2007-05-20,tt0464141,Spain,es,22.129113823529412
41439,Saw 3D,5.981,2664,136151680,20000000,103.71,"Horror, Crime",2010-10-22,tt1477076,United States of America,en,5.807584
60935,The Thing,6.203,2663,31505287,35000000,30.741,"Horror, Science Fiction, Mystery, Thriller",2011-10-12,tt0905372,"United States of America, Canada",en,-0.09984894285714285
149870,The Wind Rises,7.781,2662,117932401,30000000,32.844,"Drama, Animation, War",2013-07-20,tt2013293,Japan,ja,2.931080033333333
27573,The Bounty Hunter,5.84,2659,136333522,40000000,14.975,"Comedy, Action, Romance",2010-03-16,tt1038919,United States of America,en,2.40833805
1656,The Legend of Zorro,6.108,2659,142400065,75000000,27.531,"Action, Adventure, Western",2005-10-24,tt0386140,"Mexico, United States of America",en,0.8986675333333334
551332,The Two Popes,7.51,2658,232638,0,10.329,"Drama, Comedy, History",2019-11-27,tt8404614,United States of America,en,2318893.3636363638
9598,Babe,6.192,2657,254134910,30000000,25.864,"Fantasy, Drama, Comedy, Family",1995-07-18,tt0112431,"Australia, United States of America",en,7.4711636666666665
1542,Office Space,7.376,2656,12827813,10000000,24.642,Comedy,1999-02-19,tt0151804,United States of America,en,0.2827813
43949,Flipped,7.98,2654,1755212,14000000,32.9,"Romance, Drama",2010-08-06,tt0817177,United States of America,en,-0.8746277142857143
152742,The Best Offer,7.834,2653,19255873,13500000,18.711,"Drama, Romance, Crime",2013-01-01,tt1924396,Italy,it,0.42636096296296294
44040,Devil,6.059,2652,33583175,10000000,19.675,"Horror, Mystery, Thriller",2010-09-16,tt1314655,United States of America,en,2.3583175
364689,Ferdinand,7.232,2652,295038508,111000000,33.933,"Animation, Family, Adventure, Comedy",2017-12-09,tt3411444,United States of America,en,1.6580045765765765
406759,Moonfall,6.355,2650,67295363,146000000,55.7,"Science Fiction, Adventure, Action",2022-02-03,tt5834426,"Hong Kong, United Kingdom, United States of America",en,-0.5390728561643836
43539,The Next Three Days,7.071,2644,67448651,30000000,38.63,"Romance, Drama, Thriller, Crime",2010-11-18,tt1458175,"United States of America, France",en,1.2482883666666666
36643,The World Is Not Enough,6.265,2644,361832400,135000000,23.308,"Adventure, Action, Thriller",1999-11-17,tt0143145,"United Kingdom, United States of America",en,1.68024
5966,Along Came Polly,5.983,2642,178311729,42000000,23.469,"Comedy, Romance",2004-01-16,tt0343135,United States of America,en,3.245517357142857
10585,Child's Play,6.676,2640,44196684,9000000,39.701,Horror,1988-11-09,tt0094862,United States of America,en,3.9107426666666667
38117,Beastly,6.325,2639,43202283,17000000,18.012,"Drama, Fantasy, Romance",2011-01-21,tt1152398,United States of America,en,1.5413107647058824
10202,Bedtime Stories,6.141,2639,212874864,80000000,20.652,"Fantasy, Comedy, Family, Romance",2008-12-24,tt0960731,United States of America,en,1.6609358
35056,Date Night,6.072,2636,152263880,55000000,16.576,"Comedy, Action, Adventure",2010-04-08,tt1279935,United States of America,en,1.768434181818182
11906,Suspiria,7.5,2634,2884265,0,31.413,Horror,1977-02-01,tt0076786,Italy,it,2318893.3636363638
241554,Run All Night,6.404,2632,71561644,50000000,25.445,"Action, Crime, Thriller",2015-03-11,tt2199571,United States of America,en,0.43123288
429351,12 Strong,6.233,2632,67450815,35000000,26.628,"War, Drama, Action, History",2018-01-18,tt1413492,United States of America,en,0.9271661428571428
169917,A Walk Among the Tombstones,6.32,2632,58834384,28000000,61.369,"Crime, Drama, Mystery, Thriller",2014-09-18,tt0365907,United States of America,en,1.101228
314095,The Lost City of Z,6.4,2631,8574339,30000000,19.31,"Adventure, Drama, History",2017-03-15,tt1212428,"United Kingdom, United States of America",en,-0.7141887
69,Walk the Line,7.487,2629,186797986,28000000,17.926,"Drama, Music, Romance",2005-09-13,tt0358273,"Germany, United States of America",en,5.671356642857143
13027,Eagle Eye,6.448,2629,178800000,80000000,38.967,"Mystery, Thriller, Action",2008-09-25,tt1059786,"United States of America, Germany",en,1.235
943,Lethal Weapon 3,6.699,2629,321731527,35000000,24.294,"Adventure, Action, Comedy, Thriller, Crime",1992-05-15,tt0104714,United States of America,en,8.192329342857143
1278,The Dreamers,7.206,2628,15121165,15000000,28.149,"Drama, Romance",2003-09-01,tt0309987,"Belgium, France, Italy, United Kingdom, United States of America",en,0.008077666666666667
7214,Coach Carter,7.566,2627,76669806,30000000,33.291,"Drama, History",2005-01-14,tt0393162,"Germany, United States of America",en,1.5556602
205,Hotel Rwanda,7.718,2626,38000000,17500000,20.47,"Drama, History, War",2004-03-04,tt0395169,"Italy, South Africa, United Kingdom, United States of America",en,1.1714285714285715
438799,Overlord,6.703,2623,41657844,38000000,20.083,"Horror, War, Science Fiction",2018-11-01,tt4530422,"Canada, United States of America",en,0.09625905263157895
421,The Life Aquatic with Steve Zissou,7.106,2621,34808403,50000000,27.339,"Adventure, Comedy, Drama",2004-12-10,tt0362270,United States of America,en,-0.30383194
1268,Mr. Bean's Holiday,6.342,2619,232225908,25000000,22.843,"Family, Comedy",2007-03-22,tt0453451,United Kingdom,en,8.28903632
11836,The SpongeBob SquarePants Movie,6.995,2618,140161792,30000000,44.869,"Family, Animation, Comedy, Fantasy, Adventure",2004-11-14,tt0345950,United States of America,en,3.672059733333333
25,Jarhead,6.621,2618,97076152,72000000,26.349,"Drama, War",2005-11-04,tt0418763,"United Kingdom, United States of America",en,0.3482798888888889
445651,The Darkest Minds,7.053,2617,41142379,34000000,105.269,"Action, Adventure, Drama",2018-07-25,tt4073790,United States of America,en,0.2100699705882353
429200,Good Time,7.204,2617,3283369,0,13.118,"Crime, Thriller",2017-08-11,tt4846232,United States of America,en,2318893.3636363638
449443,Den of Thieves,6.77,2612,80509622,30000000,33.471,"Action, Thriller, Crime",2018-01-18,tt1259528,United States of America,en,1.6836540666666666
2310,Beowulf,5.889,2609,195735876,70000000,27.464,"Adventure, Action, Animation",2007-11-05,tt0442933,United States of America,en,1.7962268
4258,Scary Movie 5,4.805,2607,78378744,20000000,58.852,Comedy,2013-04-11,tt0795461,United States of America,en,2.9189372
266647,Pan,5.965,2607,128388320,150000000,14.579,"Fantasy, Adventure, Family, Action",2015-09-24,tt3332064,"United States of America, United Kingdom",en,-0.14407786666666667
261392,American Ultra,6.087,2607,27139524,28000000,20.443,"Comedy, Action",2015-08-19,tt3316948,"Switzerland, United States of America",en,-0.030731285714285714
309809,The Little Prince,7.605,2605,97571250,64000000,18.241,"Adventure, Animation, Fantasy, Family",2015-07-29,tt1754656,France,en,0.52455078125
2756,The Abyss,7.3,2604,90000098,70000000,20.739,"Adventure, Action, Thriller, Science Fiction",1989-08-09,tt0096754,United States of America,en,0.28571568571428574
841,Dune,6.197,2600,30925690,40000000,35.361,"Action, Science Fiction, Adventure",1984-12-14,tt0087182,United States of America,en,-0.22685775
8068,Desperado,6.914,2600,25405445,7000000,20.504,"Thriller, Action, Crime",1995-08-25,tt0112851,United States of America,en,2.6293492857142855
4488,Friday the 13th,6.391,2599,59754601,550000,55.874,Horror,1980-05-09,tt0080761,United States of America,en,107.6447290909091
11007,Cheaper by the Dozen,6.278,2597,190212113,40000000,18.285,"Comedy, Family",2003-12-24,tt0349205,United States of America,en,3.755302825
978,Seven Years in Tibet,7.174,2594,131457682,70000000,18.508,"Adventure, Drama, History",1997-09-12,tt0120102,"United Kingdom, United States of America",en,0.8779668857142857
26388,Buried,6.617,2591,19152480,1987650,16.283,"Drama, Thriller, Mystery",2010-09-24,tt1462758,"France, Spain, United States of America",en,8.635740698815184
193893,Let's Be Cops,6.5,2591,136621271,17000000,42.345,Comedy,2014-08-13,tt1924435,United States of America,en,7.036545352941176
15092,Crank: High Voltage,6.048,2591,34560577,20000000,32.0,"Action, Thriller, Crime",2009-04-16,tt1121931,United States of America,en,0.72802885
979,Irreversible,7.24,2590,6500000,3500000,29.804,"Drama, Thriller, Crime",2002-05-22,tt0290673,France,fr,0.8571428571428571
440,Aliens vs Predator: Requiem,5.2,2588,130290885,40000000,47.165,"Fantasy, Action, Science Fiction, Thriller, Horror",2007-12-25,tt0758730,United States of America,en,2.257272125
1267,Meet the Robinsons,6.901,2588,169332978,150000000,59.733,"Animation, Comedy, Family",2007-03-23,tt0396555,United States of America,en,0.12888652
531219,Roald Dahl's The Witches,6.397,2583,29303571,0,45.446,"Family, Comedy, Fantasy, Horror",2020-10-26,tt0805647,"Mexico, United States of America",en,2318893.3636363638
501929,The Mitchells vs. the Machines,7.937,2583,0,75000000,31.019,"Animation, Adventure, Comedy",2021-04-22,tt7979580,"Hong Kong, United States of America",en,-1.0
431693,Spies in Disguise,7.635,2581,171616764,100000000,20.917,"Animation, Action, Adventure, Comedy, Family",2019-12-04,tt5814534,United States of America,en,0.71616764
7220,The Punisher,6.331,2581,54700105,33000000,30.879,"Action, Crime, Drama",2004-04-15,tt0330793,"Germany, United States of America",en,0.6575789393939394
71859,We Need to Talk About Kevin,7.558,2581,10765283,7000000,21.356,"Drama, Thriller",2011-09-28,tt1242460,"United States of America, United Kingdom",en,0.5378975714285714
36685,The Rocky Horror Picture Show,7.477,2575,112892319,1200000,30.109,"Comedy, Science Fiction, Fantasy, Horror",1975-08-14,tt0073629,"United Kingdom, United States of America",en,93.0769325
9801,Bridget Jones: The Edge of Reason,6.241,2574,262500000,40000000,15.401,"Comedy, Romance",2004-11-10,tt0317198,"France, Germany, Ireland, United Kingdom, United States of America",en,5.5625
768,From Hell,6.682,2572,74558115,35000000,16.933,"Horror, Mystery, Thriller",2001-02-08,tt0120681,"Czech Republic, United States of America, United Kingdom",en,1.1302318571428571
516486,Greyhound,7.419,2571,0,50300000,23.324,"War, Action, Drama",2020-07-10,tt6048922,"Canada, China, United States of America",en,-1.0
403119,47 Meters Down,5.789,2570,62198461,5500000,17.948,"Thriller, Adventure, Horror",2017-05-25,tt2932536,"Dominican Republic, United Kingdom, United States of America",en,10.30881109090909
353070,Going in Style,6.689,2569,84618541,25000000,23.48,"Crime, Comedy",2017-04-06,tt2568862,United States of America,en,2.38474164
975,Paths of Glory,8.281,2569,0,935000,21.789,"Drama, War",1957-10-25,tt0050825,United States of America,en,-1.0
103731,Mud,7.061,2566,32613173,10000000,13.453,Drama,2013-04-26,tt1935179,United States of America,en,2.2613173
220289,Coherence,7.239,2564,139745,50000,19.945,"Thriller, Science Fiction",2013-09-19,tt2866360,"United Kingdom, United States of America",en,1.7949
7512,Idiocracy,6.311,2563,495303,30000000,28.959,"Comedy, Science Fiction, Adventure",2006-09-01,tt0387808,United States of America,en,-0.9834899
